2022-03-27,R,Withdrawal,Contanti,None,-5.01,EUR,Cibo:Mangiare fuori,Pranzo,Pizza
2022-03-28,R,Withdrawal,Contanti,None,-5.15,EUR,Cibo,Spesa,Spesa Conad sofiya
2022-03-29,R,Withdrawal,Contanti,None,-6.5,EUR,Cibo:Mangiare fuori,Pranzo,Pizza
2022-03-29,R,Withdrawal,Contanti,None,-5.16,EUR,Cibo,Spesa,Spesa despar
2022-03-29,R,Withdrawal,Contanti,None,-5.0,EUR,Cibo:Mangiare fuori,Merenda,gelato
2022-03-30,R,Withdrawal,Contanti,None,-80.0,EUR,Cibo,Mangiare fuori,giannetto burger
2022-03-30,R,Deposit,Contanti,None,100.0,EUR,Entrate,Regali,mamma soldi laurea
2022-03-30,R,Deposit,Contanti,None,60.0,EUR,Entrate,Regali,regalo laurea Giovanni Matteo Sofiya
2022-04-02,R,Withdrawal,Contanti,None,-6.5,EUR,Cibo:Mangiare fuori,Pranzo,Pizza
2022-04-05,R,Withdrawal,Contanti,None,-6.5,EUR,Cibo:Mangiare fuori,Pranzo,Pizza
2022-04-05,R,Withdrawal,Contanti,None,-8.0,EUR,Cibo,Spesa,Spesa sole365
2022-04-07,R,Withdrawal,Contanti,None,-170.0,EUR,Spese domestiche,Affitto,Affitto Aprile
2022-04-07,R,Withdrawal,Contanti,None,-62.0,EUR,Utenze,,"Bolletta gas febbraio marzo, 18 euro sconto bolletta luce pagata 2 volte"
2022-04-09,R,Withdrawal,Contanti,None,-46.0,EUR,Spese mediche,Farmaci,Medicine parte 1
2022-04-09,R,Withdrawal,Contanti,None,-6.2,EUR,Cibo,Spesa,Spesa conad
2022-04-09,R,Withdrawal,Contanti,None,-25.0,EUR,Tempo Libero,Libri,libri feltrinelli
2022-04-10,R,Withdrawal,Contanti,None,-4.8,EUR,Cibo:Mangiare fuori,Pranzo,Pizza
2022-04-11,R,Withdrawal,Contanti,None,-10.0,EUR,Spese mediche,Farmaci,Augmentin
2022-04-11,R,Withdrawal,Contanti,None,-6.5,EUR,Cibo:Mangiare fuori,Pranzo,Pizza
2022-04-12,R,Withdrawal,Contanti,None,-2.0,EUR,Trasporti,Auto,Parcheggio salerno
2022-04-12,R,Withdrawal,Contanti,None,-8.0,EUR,Cibo:Mangiare fuori,Merenda,gelato
2022-04-16,R,Withdrawal,Contanti,None,-10.0,EUR,Utenze,,Ricarica fastweb
2022-04-20,R,Withdrawal,Contanti,None,-34.53,EUR,Cibo,Spesa,Spesa Eurospin
2022-04-21,R,Withdrawal,Contanti,None,-2.0,EUR,Cibo:Mangiare fuori,Merenda,gelato
2022-04-23,R,Withdrawal,Contanti,None,-4.5,EUR,Cibo:Mangiare fuori,Merenda,gelato
2022-04-25,R,Withdrawal,Contanti,None,-12.0,EUR,Cibo:Mangiare fuori,Bibite,Aperidrink
2022-04-25,R,Withdrawal,Contanti,None,-2.0,EUR,Cibo:Mangiare fuori,Bibite,Caffe Salerno
2022-04-25,R,Withdrawal,Contanti,None,-2.5,EUR,Cibo:Mangiare fuori,Merenda,gelato
2022-04-26,R,Withdrawal,Contanti,None,-12.5,EUR,Cibo:Mangiare fuori,Pranzo,Pizza
2022-04-29,R,Withdrawal,Contanti,None,-11.25,EUR,Cibo,Spesa,Spesa despar
2022-04-30,R,Withdrawal,Contanti,None,-2.0,EUR,Tempo Libero,Musei,Certosa san Martino Napoli
2022-04-30,R,Withdrawal,Contanti,None,-6.0,EUR,Tempo Libero,Musei,Chiostro santa chiara
2022-04-30,R,Withdrawal,Contanti,None,-14.0,EUR,Tempo Libero,Musei,Mostra Dalí Hitchcock Napoli
2022-04-30,R,Withdrawal,Contanti,None,-2.0,EUR,Tempo Libero,Musei,Museo archeologico Napoli
2022-04-30,R,Withdrawal,Contanti,None,-11.3,EUR,Cibo:Mangiare fuori,Pranzo,Pizza
2022-04-30,R,Withdrawal,Contanti,None,-11.5,EUR,Cibo:Mangiare fuori,Pranzo,Pizza Napoli
2022-04-30,R,Withdrawal,Contanti,None,-16.0,EUR,Cibo,Mangiare fuori,Poppella
2022-05-02,R,Withdrawal,Contanti,None,-170.0,EUR,Spese domestiche,Affitto,Affitto Maggio
2022-05-02,R,Withdrawal,Contanti,None,-41.5,EUR,Utenze,,Bolletta luce gennaio febbraio
2022-05-03,R,Withdrawal,Contanti,None,-2.0,EUR,Cibo:Mangiare fuori,Pranzo,Pizza
2022-05-03,R,Withdrawal,Contanti,None,-3.8,EUR,Cibo,Spesa,Spesa conad
2022-05-05,R,Withdrawal,Contanti,None,-135.0,EUR,Utenze,,Bolletta gas marzo e acqua
2022-05-07,R,Withdrawal,Contanti,None,-4.0,EUR,Cibo:Mangiare fuori,Pranzo,Pizza
2022-05-10,R,Withdrawal,Contanti,None,-3.1,EUR,Cibo,Spesa,birra e pepsi
2022-05-12,R,Withdrawal,Contanti,None,-4.5,EUR,Cibo:Mangiare fuori,Merenda,Gelato
2022-05-14,R,Withdrawal,Contanti,None,-6.0,EUR,Cibo:Mangiare fuori,Merenda,Gelato
2022-05-17,R,Withdrawal,Contanti,None,-3.0,EUR,Cibo,Spesa,Spesa detersivi
2022-05-17,R,Withdrawal,Contanti,None,-1.5,EUR,Cibo,Spesa,birra e pepsi
2022-05-18,R,Withdrawal,Contanti,None,-5.5,EUR,Cibo:Mangiare fuori,Merenda,Gelato
2022-05-19,R,Withdrawal,Contanti,None,-8.1,EUR,Trasporti,Autobus,Autobus grassani
2022-05-19,R,Withdrawal,Contanti,None,-8.1,EUR,Trasporti,Autobus,Biglietto sita non usato
2022-05-19,R,Withdrawal,Contanti,None,-2.5,EUR,Cibo:Mangiare fuori,Merenda,Gelato
2022-05-19,R,Deposit,Contanti,None,150.0,EUR,Entrate,Regali,Regalo Carmen laurea
2022-05-19,R,Withdrawal,Contanti,None,-2.0,EUR,Altre Uscite,,Soldi ragazzo salerno
2022-05-20,R,Withdrawal,Contanti,None,-3.3,EUR,Spese mediche,Farmaci,Bentelan dente del giudizio
2022-05-20,R,Withdrawal,Contanti,None,-180.0,EUR,Spese mediche,Salute,Dente del giudizio parte 1
