2022-01-09,R,Withdrawal,Hype,None,-42.94,EUR,Informatica,Altro,Banggood Aspirapolvere Cacciaviti
2022-01-09,R,Withdrawal,Hype,None,-2.0,EUR,Tasse,,Imposta bollo 2021
2022-01-13,R,Withdrawal,Hype,None,-43.5,EUR,Cibo,Spesa,Spesa Eurospin
2022-01-14,R,Withdrawal,Hype,None,-51.0,EUR,Istruzione,,Tasse Università
